PC1,PC2,Name
-1.4691371295434328,2.725553676372773,W. López
1.2847892287442422,4.170504125264417,A. Swinkels
-2.6289337021609533,1.8918595863633183,Canella
-1.939523878014521,2.942061421977627,N. Frey
0.7717407576162748,3.9025476118601747,J. Sainati
-3.123455882888749,-0.25044217846046213,J. Paganoni
-4.291725544766613,-0.22064278426861675,A. Skúlason
-0.30038649828080444,2.8260605393612077,C. Avinel
-2.802344962839268,1.1396511650359888,Zou Zheng
-0.9985301850839873,2.9750747613348363,Dai Lin
-1.772643109185366,1.6888600902921378,J. Mattock
0.6570059015014663,4.018351500230812,J. Taravel
-2.914091727232553,1.0573625381367568,A. Feick
3.2132329982435506,5.07525110210388,P. Fabian
-3.625705649897125,-0.07960049115324996,M. Zullo
-2.3629557594180897,1.6148467996432128,F. Migliore
-0.07655116346294359,2.7342506227050185,L. Nestor
-3.161950518884743,1.9668627053011862,M. Sadlok
2.588734705920645,5.062355980465611,E. Hovland
-3.316437424873237,-0.07548813833956267,V. Hedenstad
0.8276788328653895,4.055105509607426,T. Smith
-3.676995670304362,0.815105793460096,D. Arreola
-1.2616973143945798,2.343589848771363,N. Vidrio
-2.87633620325076,1.9852489884434579,M. Ponce
0.051751714857664104,3.130376717473541,H. Rodríguez
-3.879219712063524,-0.04827394588544087,E. Hernández
-2.576240629439458,1.3962441211482384,K. Großkreutz
-4.2309791504411045,1.1031020881870903,A. Meijers
-0.07610219581364358,2.764036777181692,Marc Valiente
-3.2373007165969594,0.6754271047409776,F. Renzetti
-1.3763789877721986,1.7532563480255108,C. Solly
-1.8333059099489324,2.047543185670379,Lillo
-1.0219387050322504,1.9249576954999343,R. Tait
-0.9634542305855178,3.4414229901229896,B. Rymaniak
-3.0041838598079025,1.3024820058210598,Dani Castellano
-1.052359882657814,3.262232812017223,R. Austin
2.337787306160724,5.230325721223228,R. Brosco
1.3118048019804363,4.784359252300978,D. Maroh
-2.7157997202591497,0.3490592469504211,E. Salomonsson
-3.3041091543703547,1.253588191154712,M. Gaus
-4.013714881634194,-0.7421950556071921,K. Noborizato
-2.719431896113905,2.2334408153072594,Bruno Teles
1.2899148652121977,3.3261192015121925,Yu Yang
1.3342747726147894,3.8542929978034537,Héctor Rodas
-3.5828169027591605,1.388305460203887,T. Perthel
-4.046906738837826,0.28463220099856495,Marc Mateu
0.5085475248559516,3.0950648317792635,M. Saunier
-3.119328594000249,0.7747124194872167,M. Leovac
-0.14078635338567777,3.2711696225511777,N. Backman
-3.4958735453692107,-0.039849053461730885,Isma López
-2.682151542987907,2.2422210719055626,J. Raitala
-2.7084013035458927,0.6432486361447426,J. Ahlmann
-2.6010017412799944,2.1698563706379996,L. Schmitz
-0.36638973853391693,1.9020442652901772,M. Bejarano
-0.42042769328274415,3.6065438206117357,O. González
-2.91322580962948,0.962445691270771,E. Larsson
2.180993822340324,4.836818031845841,J. Leist
1.4051472451436158,4.30768882454017,D. Ulvestad
1.690812782303598,3.9896149093814883,M. Wittek
-1.7870260126188753,0.36433575010778774,F. Koch
-0.35009645384850996,2.6064117754805545,Deivid
-0.6052238690437931,3.0376506265368057,D. Cvetinović
-1.7643188920186739,2.3683807405246,J. Cuffaut
0.84008738259338,4.7074434573842066,Z. Diallo
1.4994825280274082,5.045333801878208,G. Bunoza
0.9067827756814482,3.0375307443283366,Kim Won Il
-2.2142242782352346,1.9994745065306538,O. Zahustel
-3.7734628688274108,-0.27888982032999227,L. Laverone
1.1206783790653185,4.170657582307002,D. Høegh
-3.4905316510775766,0.38218545287798483,E. Demir
-2.6021488409210236,1.0056656499966419,Yu Hai
-0.7043339210780045,2.5624351048538343,J. Anibaba
-0.6478669493635212,3.307738269798846,J. Williams
-1.8749469019422915,2.173965418811444,Borja Granero
-1.7097485793637224,1.721450245148884,L. Palun
-1.2832684131519365,2.538634685621778,Kim Oh Gyu
-2.5496562251891315,0.4871257190824042,G. Teigl
-3.2285276559100717,0.8837744772034967,S. Dallas
2.141013221035072,4.508302128482015,B. Romo
2.522999113981927,5.114090771581854,H. Lybohy
0.6744154898882126,3.870463771780034,F. Gardoș
-1.973544222842088,2.106291953419221,D. Zbozień
3.420886859413526,5.493348239820596,B. Röcker
0.1496412166846107,3.7367388551394844,Y. Sané
-3.057387474852061,0.2746380383408364,A. Mățel
-0.19700776328187994,3.316172690536251,R. Camacho
-1.7784549050619949,0.7382844292079515,R. Kristiansen
1.9968854307786332,4.104096540231624,H. Pertuz
2.4244363649037286,4.89645083641795,F. Bong
3.3705880739871357,4.516960101594231,S. Nachreiner
-0.07365899306509466,3.489994545793979,M. Modolo
1.2216837463711456,3.7324536647350377,M. Herrera
-1.7325549444495527,2.078179342177267,D. Buballa
0.7073246848242143,3.787876702358808,Gégé
2.271037469159106,4.490327453683211,A. Rolin
1.0919603594380558,4.257741787607522,O. Viera
-3.1405819145509035,0.14733872712532178,Ricardo Nunes
-2.878698198362382,1.4845150243683862,M. Osuna
-0.3304550331449407,2.3320854796158077,J. Mombris
2.018998643582357,4.171042998567922,João Meira
0.2168495906593355,3.9601064667423875,D. Erdmann
0.6382626915169356,2.5455317536775004,F. Torijano
-0.7250028303528511,1.9632585215450484,D. Mosquera
-1.607745068265832,1.8446143575968765,J. Arboleda
2.673017396231138,4.493831526684062,J. López
-3.176264158342293,0.04299579470723715,F. Cordero
-4.170565173035388,0.6589308035687286,G. Díaz
1.3712022937049917,3.9974437351235794,I. Kecojević
-1.625647531605079,2.402117503952448,A. Monfray
2.2989165496218593,4.192412108239988,N. Valentini
-1.9417832080116135,1.6420163860351944,Mamadu Candé
-1.0571614242504959,2.283681790078213,H. Takahashi
-2.844064366820303,0.22088761919866112,R. Lindkvist
0.2312824009126597,3.1757363178805313,V. Bozhikov
-1.3926583908033823,2.5631830747295714,Ren Hang
-3.3715514400495827,0.0620039385827511,Jiang Zhipeng
1.01506978915645,3.621400661639357,C. Osmanpaşa
-1.0667955905333149,1.852512362118082,O. Ovacıklı
1.1891455151683576,3.0561634457414453,B. Zech
-3.936820802265986,0.4070783503198029,E. Kaş
0.031497394609140854,2.125525213199839,Wang Shenchao
2.3769268407862087,4.810317103341256,T. Mrčela
2.5611014406226293,4.863352151414111,L. Gör
-1.7527042306133465,2.065004548394059,Fredinho Mutto
-0.6245446305774764,2.040559811575141,Anselmo Meirás
-2.95593696558035,1.4727705225574097,Nosberto Vila
1.3424512059905254,3.059070101551895,Eder Pinhanços
-1.0926079367816792,1.997694739903666,Kauã Zanson
-1.7068297700887554,2.4274939521229184,Jessé Ferdeira
-2.535312636694998,1.8297846660931067,Ataúlfo Anjos
-1.9441896578099838,2.6833519740798604,Helito Caldeira
-0.3975260886892017,2.593002738088604,Mauriçio Clerez
-2.271410215225611,0.7142703937698595,Kaio Figueiras
-0.728638570866474,1.6363023291707632,S. Sasaki
-1.00012046331541,2.4955323243273035,D. Suzuki
-0.8750100900751343,1.9841766840189063,S. Hlanti
-3.7907838664338622,-1.3581910152517918,Vágner Norteiro
1.854886624980608,4.366336974637245,J. Chancellor
-2.5042933503972056,0.9674239978019603,E. Sakic
-1.6077871061357152,2.811195793582534,Daniel Mestrança
-0.9423518857379817,1.3885430655783026,R. Matsuda
-1.3971718697652489,1.0403170447767682,T. Mkhize
-0.7113066878104936,2.8846641025173745,Gonzalo Verdú
0.6644095426693136,2.678571581152002,G. Velázquez
-0.0999939814309508,2.6862612741572756,N. Aoyama
1.043454186282934,4.464566871419445,I. Ahmed
-2.999466091004686,-1.9325154356484564,B. Al Ahbabi
0.25061310508504203,2.197782354009545,E. Ampadu
-1.9432884354075741,0.8019258122886704,L. Itter
-0.2957280802355561,2.7772655463989073,J. Beyer
1.1900518244555387,3.4498627301924643,L. Mbe Soh
-0.9235085367688834,1.1198382911506743,Miranda
0.15182487311910042,2.0266265865910387,R. Bellanova
-1.0987586031394583,1.3215322275174954,Alex Sola
1.6694563029722096,2.7198437642087914,R. Porteous
-3.099795863224433,0.7419315948937029,L. Cacace
1.5178701356893507,3.4538118656781323,T. Adarabioyo
2.4226377301081574,3.827116759249639,Diego Alende
1.1497552718681041,3.03690113005721,F. Delorenzi
0.08979703015035957,2.3996314774282563,R. Oxford
-0.13388560102763125,1.948294866573492,R. Nyambe
-1.4144287048569884,0.2502716335428007,Aitor Buñuel
-0.9571145998748097,2.131822692476122,J. Ruiz
-1.6225483494673838,1.3841082854023767,T. Edwards
2.11779764480598,3.962606277830736,Gonçalo Cardoso
-1.2386611585463612,1.6766247475783518,Abdu Conté
0.25365323647804433,2.7438174549166043,S. Agouzoul
-3.086008940341918,-1.1038511706035665,S. Dest
-0.48996215309333807,2.4048756265979416,A. Dijksteel
1.655481492604458,2.9849504991299853,V. Mantovani
-0.9499942956129721,1.3932683347837052,T. Galdames
-0.22297389345600516,2.6587387109013365,A. Obispo
1.4843659442897597,3.076322153534029,J. Ortíz
3.941826818041277,4.639199806486291,David Carmo
1.3575601189942927,3.6365686247134414,J. Whatmough
-2.0712833227297596,0.5798144037251242,C. Gutiérrez
-1.3794490692538848,1.413823579439091,M. Kenlock
0.07864380523940655,3.220196743680658,Verdasca
-2.261193844654257,0.6573560920088525,A. Lucoqui
-2.55438683238522,0.04271608929771631,Marlon
0.6394653945625444,2.489155274043443,D. O'Shea
-3.5963852745268214,-0.19460396701782393,B. Lennon
1.6074310081847607,3.1258804638568707,Lucas
-2.2786396496583694,0.47226731674111433,I. Erquiaga
1.497193513924324,3.7722768488421776,W. Ditta
0.5884290719305779,2.120761140940392,T. Asta-Buruaga
1.156717810408716,3.5556931147376822,J. Gómez
-0.36259446216171554,1.4270065015538056,O. Albornoz
-1.8041269194517138,1.4178962822697805,F. Miguel
-0.25767974554217704,2.6749457758803015,R. Gelmi
3.537399138012158,4.214770377179802,D. Arboleda
-1.6939325010762023,0.9430192312709027,K. Boto
0.46760036157160223,3.1139643711029277,J. Simpson
-0.8682308422531358,0.5779503506725927,C. Calderón
-1.817557702339281,1.1601412319828426,David Carmona
1.8951080331371633,3.335317846541217,J. Storey
-0.7627013851148937,1.5608806112695663,F. Beijmo
-1.6590056140500307,0.10020112129444274,R. Frosler
-1.288911471203446,0.2092583893287359,Y. Armougom
0.8147955094259322,2.950201740053646,Juan Ibiza
-0.34884020698339485,1.3524849060620472,R. Framberger
-0.7144998350699671,2.528325754130113,F. Dagerstål
-0.8637271634807296,0.7433237971676504,M. Bader
-1.447295751965157,1.3034544091309481,B. Torrealba
-2.491758894106826,0.7898527323515742,G. Troupée
2.8159123749649475,4.452704207292858,A. Disasi
0.2988372731469056,3.335173280271564,D. Doekhi
-0.18126349256558638,2.5629270488284406,K. Itakura
1.7463005496447277,3.2718623821787354,L. Bogdan
-0.0526528222100832,2.2558075650144755,C. González
0.42760480160001363,2.5193536959563456,P. Neumann
0.7024494531692209,2.7811132924561233,I. Conté
-1.8541156814265647,-0.6172639254370123,S. Doumbia
0.5685996211709975,2.899548236319286,A. Poúngouras
-1.8874357587795823,1.7108896967420657,Nouhou
-0.7126788041349719,2.3934680641018904,Alex Pinto
-0.24009847376465754,2.5099516694569854,M. Sipľak
2.1120766779335822,3.522865073197677,L. Romo
1.7580451434167137,3.688331461700346,K. Schlotterbeck
-0.44759403625854477,2.3981648428719358,N. Aguerd
-0.5572429461015526,2.814178228146045,J. Moore-Taylor
-3.063753087364392,-0.11372662584784328,L. O'Nien
-2.221082573865977,1.4166420206565586,J. McCarthy
2.228427046922893,4.542515773179827,P. Bochniewicz
-3.5387595149226945,0.18891259894416298,K. Paal
-1.1481601011927791,1.8017654358197972,J. Van Cleemput
-1.3849521239124023,-0.03855641646439419,A. Mozo
0.5697138685222598,2.4704073991548827,A. Peña
-1.7240590862434912,1.4363278972986737,Y. Nakayama
-2.7866249289582927,-0.37003238407877537,D. Dankerlui
-0.9111278145032313,0.9108197131575683,Delmás
1.3322727467825568,3.33334109659328,T. Mavromatis
0.29571238038724207,3.257334211481356,Eduardo Kau
0.2934011340335284,2.9365441301028947,N. Šipčić
-2.15834894461295,-0.5845892583649464,Paulo Otávio
-0.6537831423980877,2.1422263294570234,Alex Muñoz
-3.283360845366683,-1.2407156854672636,B. Véjar
-1.4850497850945519,1.9324375781584713,P. Jaroszyński
1.2208423949836207,3.956849719949446,O. Diakhité
-1.5231469617343751,0.9034474123571505,S. Adekugbe
-1.0183566637025836,1.848560311887968,K. Veendorp
-0.418160648220639,1.4205001865212907,L. Zander
-1.3803839836329725,0.38319959759448796,A. Witry
-1.460936439065033,-0.4942166399388935,W. Pacheco
0.0018097881698064325,3.154613590132171,L. Boeder
1.5263650002953244,3.890159633708969,F. Brorsson
-1.8882391521453747,1.0582083449039852,C. Borthwick-Jackson
-2.7899376995962064,0.39825686460220733,L. Vignali
-0.6932267684703934,2.2244597481850747,L. Guwara
-2.7348705300040286,0.051630938750045235,K. Bartolec
1.7441678959941602,3.545069538967637,G. Miura
2.396087737480699,4.670027041801028,S. Raggett
1.9745008114655533,4.23715633016087,L. Schweers
-0.01624306221591948,2.631288138000839,M. Heyer
-2.0035399267873535,1.2389455595622885,J. Balkovec
-2.292301726169625,1.3324840289359519,A. Matějů
2.8774531380016386,4.3649324360214505,M. Di Gennaro
1.7570209362872533,3.2048009568371354,L. Haquin
-0.5884623413215706,2.884958413749198,A. Ludwig
-1.219654528605127,1.709692257914564,S. Sandberg
-1.766836483227074,0.40081442416652785,C. Rodríguez
0.15271282473401115,2.6636327024468502,F. De Col
-3.407166457066995,-0.7530315961109442,C. Cuevas
1.0016192293034092,3.1352704377330243,M. Diagne
1.6614267720968272,3.306034357262213,E. Lancini
1.0886783411432166,3.134702348061515,M. Spano-Rahou
-0.8412445818402245,0.7536301023141844,E. Bonifacio
-3.1094081115435914,0.43251589002001745,D. Liotti
-2.191365747219021,0.9603037139967935,Carlos Nieto
-3.0864183628364863,-0.15552564350632095,M. Thychosen
2.643483360622163,3.4573474031268745,L. Gonnelli
-2.5768140145278666,-0.7548498895626843,Q. Lecoeuche
-0.6592770818106136,0.8274116145662231,Akieme
-0.969166602414264,1.4776296855266344,H. Pehlivan
0.7884581094689479,2.5295975320202997,T. Deng
-1.1488102341821422,1.9163075484224348,J. Bizama
2.139116153762176,3.790535734454192,R. Popa
-1.932956971694689,1.345692246072336,Lasure
-1.8947183107581038,0.5057100427087996,Deng Hanwen
1.6639953161351404,3.725829094494886,L. Abubakar
-1.0609700076952526,0.7549896994079943,Eric Curbelo
-1.1983059729803518,1.1179427683606533,U. Meraş
2.690541793769655,3.4620717440202124,X. Arreaga
-0.693353669297317,1.0227045257530092,J. Mellot
1.2978687100103274,2.980759366468752,A. Oshilaja
-2.3531081166633188,-0.17386943279769757,T. Grøgaard
0.22231331135423538,2.4860647167325514,J. Baldwin
-3.142127780646542,0.8730350308487222,A. Mendoza
-2.623920962376777,-1.4056150991470715,Bruninho
0.0970407265745874,3.0305913211471203,J. van Aken
1.6996879273082097,3.7123617647079037,C. Hountondji
-1.0850483493049694,0.6350246350128423,Campins
-2.0012320024150387,0.11731326107985375,Moi Delgado
-0.3798379482331194,2.4226566871212385,B. Tuiloma
-0.24567018582508715,2.1878125503516515,F. Grillo
3.106242966268979,4.48057119858247,M. Devlin
-2.539025477515216,-0.041694876189856546,S. Al Ghannam
-0.7581682019324812,1.6580454491595464,J. Nyholm
0.22028897644435355,2.2535860485922443,Z. Arsenić
1.5319673896068675,3.6577711898367244,T. Müller
1.8782328947450584,4.103884860471034,J. Billong
0.7388596717147944,2.9568532724961085,Pablo Trigueros
0.6791817527114488,2.7763276957117005,T. Flanagan
-2.05986789467029,1.9167241534654123,J. Knudsen
-2.765587986991206,0.024312677997765327,M. Potzmann
-2.349113925491524,1.4827145391910121,M. Haïdara
1.1662186552864364,2.339322054356219,M. Chiosa
2.4748104554323906,3.765119799899621,M. Belyaev
-0.43562816162776075,3.3631109064345672,R. Pröpper
-2.391227106607391,0.16868492276616734,F. Holst
-3.215334714437754,0.0535036301509141,Luis Valcarce
3.010314862720618,4.644776420487008,Lucas
-0.7715723555494053,0.8075807361043554,J. Zuluaga
2.9892173073062027,4.516218735119987,Raphael Silva
-1.8574575447533186,0.07556230652528903,M. Pavelic
3.058540072780278,4.599344894680563,A. Ba
-0.5437200283971182,2.5095967019077796,F. Alashe
-1.2695400083142205,2.895872737772041,M. Polster
-2.050891340654848,1.8613154585095024,R. Mazáň
2.2410600249985824,4.192173827694747,B. Niňaj
-2.759106646082226,1.5223564484535264,A. Fukumori
1.3984712824409449,3.938502893936379,J. Aja
-1.0851155745388963,1.7260416654975517,M. Cabit
-0.9131262287338049,2.274481684555404,M. Saadane
-0.488927368842407,1.994549784622105,F. Bechtholdt
2.0677656845250394,3.9608079305551853,T. Hájek
-0.5387835616558501,2.3727447442133647,Luis Mago
-1.039891868744084,1.3933813475809382,Rubén Lobato
1.1694611838844402,4.07711963482171,S. Wangberg
0.2692451710752886,3.8401148644402605,D. Gissi
1.0837558018215743,3.1994702391646888,P. Downing
0.7979295273909726,2.669781107145501,J. Shaughnessy
1.935768335240907,4.125121321725113,N. Dussenne
1.3260642194468806,2.976230245573245,G. Hall
1.1475271399099467,2.6305505722708067,M. Ihiekwe
-1.8360379004242593,1.4859477219505484,M. Rutten
1.484500998737245,4.121392879531213,Y. Musavu-King
2.5946353940429407,4.441761588414844,D. Gallagher
0.761880342153125,3.173937688292617,B. Godeau
-0.5468440180051499,2.1163959996317425,N. Besler
-2.4166246868907306,1.0575957315574989,D. Melnjak
-3.1883567634542116,-0.4072655618987001,R. Yamanaka
0.9362145946084146,3.794824851681914,S. Camara
1.498209521788062,3.88540690163677,A. Mehremić
1.43392789179889,4.118438098245532,J. Nation
-3.106349043657136,1.2553362407692403,L. De Bock
3.2000407296644644,4.631496383183726,T. Aldred
1.9855953952554304,3.430157156880994,G. Nauber
-0.8219882911025025,2.3183574442159696,R. Aya
-0.03208158274440534,3.6224841115881237,M. Deplagne
-0.2672832619692124,0.8501766410602547,R. Laursen
-0.28443874684619175,3.0209403052008064,J. Flanagan
-0.1826913684936315,2.8866572124867997,E. Zavaleta
-2.8136915344774813,0.7772871600609492,P. Steinhart
-2.808835261991663,0.8655301962150962,A. Lazaar
-0.5721407142830217,1.7014633758589222,Juan Cruz
2.8102402600159966,3.9780809250623723,D. Fällman
-0.806703344944226,3.2756057633783238,T. Pettersson
2.5668061046130637,4.376665163619447,M. Endres
-1.9835688144387462,0.7505771183297317,M. Catalán
-2.1554657680353784,0.15019610667688052,D. Torres
-1.9767725804810845,2.1683535629819652,B. Sweat
1.1905325456069347,3.367262100638924,A. Delamea
2.7553061070859437,4.488404427401527,F. Obilor
1.4650259871012716,3.1939656802081378,M. Miers
0.14583239810071183,3.3290799620802414,M. Marić
-2.1006646971695413,2.0858470828479816,B. Jones
2.3456797546024477,4.328172987659513,J. Buxton
-0.8371746074430645,3.1022262655323756,F. Cubero
-1.2700547102984001,1.0169765058042441,F. Öztorun
2.2097024900452684,3.193516291186045,Iñaki Astiz
-0.1317196142559392,3.878962021998578,M. Halsti
0.025196572063176235,2.7988727826206037,P. Netzer
0.32092267576798167,2.969486606569056,Felipe Saad
-0.7495447564991269,2.6337010003683345,S. De Petter
2.1449942084378555,4.802985145092666,R. Wood
-2.181335472006168,2.890975526886808,P. Álvarez
-2.2150678596976627,1.9720804835690915,G. Rodríguez
1.1546513218958043,3.7265788417191645,L. Pagliarulo
-0.0648690856385271,3.4617501309059153,L. Ridgewell
-0.6059925061234576,3.4704647198380516,M. Jakobsen
1.2237442537443433,4.952189740710496,S. Cuthbert
0.4378543597650224,3.6573408446167943,R. Martin
0.0184018962906299,4.070145471920561,T. Tzimopoulos
-1.7953720378108002,1.4358839797111818,I. Bandalovski
1.3089067977976128,4.288460244300694,J. Fojut
1.001120092221174,3.736194816242889,M. Compper
-2.7512836241954903,0.7638130750353954,J. Parr
-1.272236832366662,2.7498072963147244,S. Schuppan
1.5040622519925475,3.5641065083466397,A. Lithgow
-0.05741682133131967,3.283088367226592,R. Perticone
-2.735343593014574,1.5976305044181394,M. Lumb
2.461902594805208,4.414874363496204,K. McFadzean
-2.423770685552909,1.3073600422607623,N. Eardley
-2.5388172947720853,0.17337400190348412,R. Strauß
-3.5167145559846036,-0.14033652036385016,L. Scaglia
-0.7603575242134695,2.6839854080074477,K. Luijckx
-2.5766687946799602,1.462766160470403,S. Jamieson
-2.3198601477752177,1.0036400593911008,A. Nouri
-2.7411701200495795,0.5399917216187777,J. Martínez
-1.6588565120375778,2.3015226775364113,L. Broxham
-2.5380503598069466,0.5294620703825946,P. Bengtsson
-1.2182513438354787,2.6079586742329868,F. Bellugou
0.6070513893492132,3.653589577652831,K. Pearce
-1.3080911796446753,2.1506991497016656,K. Engel
1.3128977932588841,3.585719228510439,M. de Luna
-2.5137354472471047,1.2930481915764513,J. Thomassen
-1.6493979686955955,1.7469072047425025,J. Kalla
1.4739063699937471,3.8848165202899705,A. Lukimya
-2.6241836107805763,1.378267416078785,F. Monzón
0.42424156619377607,3.0120728860698325,Gu Cao
-2.929986522033529,1.2152109837141967,I. Jiménez
-2.6078939636422933,0.8414949353236912,G. Corral
1.2465567566835423,3.2209659745878945,O. Kittner
-2.6368249462519366,1.9487726816894002,M. Pietrowski
1.1381721976139745,3.1627769776985084,M. Bruscagin
-1.4780080342623318,2.0084965869262237,L. Gassama
1.541822716234117,3.483006858758224,E. Castro
-2.360115605255639,0.03497064877080184,R. Lundström
-3.714595760550926,0.400608226143634,H. Muath
1.6662042968948638,4.622283541352241,M. Jurman
-0.8843451703057218,2.4008615462241543,N. Thompson
-2.574116375450775,1.1759318331763757,T. Schrammel
-2.9124331209590104,0.8206874103257048,P. Souaré
-1.7546130316779687,1.9584485285521673,C. Groß
-1.5494574324786583,1.0641693219746333,A. Soiledis
-0.8697948667585007,1.8415384166035884,D. Lévêque
-3.340543992851913,0.7434677970076646,A. Uludağ
-3.5977115086209093,-0.9690449291365539,K. Kanak
-0.0688318451444638,2.9632634740755655,H. Martínez
-1.1792412709000641,1.9489897807243113,A. Bassoli
-3.3492996874832817,0.2063624160485574,L. Vilsvik
1.3322206028673458,3.8768030939512585,A. Straith
-0.36924313666337083,3.429356832517387,J. Lacerda
-1.1714665904787815,2.042539878854826,M. van der Maarel
-1.9195032003357633,1.9363407223032838,L. Marín
0.052826611661054415,2.6975955147645436,A. Calisir
-2.5687819320431773,1.0892758956295112,I. Franjić
-2.7704225414910186,1.0768276945441777,L. Palmer
-3.352860259739876,0.9961590033394071,S. Ciss
-1.5234073871832206,0.5670544193901029,E. Borelli
-2.192006844906208,0.9833619831406958,J. Lauridsen
0.09804710341394493,3.2553191313842103,Pardo
-1.6745376641242542,1.8118380325828385,S. D'Elia
-0.193749783952418,3.4469142732800346,M. Boxall
-3.530023129210287,-0.6065518086787239,H. Jimenez
-1.7690068440006803,1.3153715447011094,C. Râpă
-2.9778418950166707,0.38472626524162523,Sin Se Gye
-2.6501470475554836,0.40299508397148875,Héctor
-1.45090314052947,2.6041029972095977,Xavi Molina
-0.5235550653488354,2.4253744928807417,Tekio
1.149626283498816,3.922227504593072,S. Thesker
2.0612663298380176,4.562225858102912,F. Brillant
3.204013673794857,4.658455480064385,R. Thelander
-2.172823336500056,1.0006643278968461,M. Al Harbi
0.5631522590306995,2.6927369555991536,M. Jahfali
-1.2034091690441397,0.26486913274718754,P. Paye
-0.1902440429469241,3.1321436844343147,M. Dos Santos
2.8355308846532834,4.029095234272942,A. Jovanović
-3.5069435729761045,0.5481170678411046,V. Giraldo
-3.7149334377617764,0.5135584338597257,Alcatraz
2.280322954005367,3.886692212713568,A. Acevedo
-1.0981408433342712,1.8587502988007434,A. Barrios
-0.08995144996582535,2.126855372718934,G. Voboril
-2.8327352344695584,-0.6195408544711685,C. Díaz
0.018297528238003128,2.340628593874448,M. Zenteno
-2.317289501894545,1.2466596839969262,A. Vlad
2.4712232980501554,3.539649892654481,D. Díaz
1.7407930009118902,4.510528609587258,A. Imperiale
-1.29303829188213,0.44977528793146543,H. Berríos
-1.3916086158890042,1.532810952476473,M. Sušić
1.8029893954739573,3.5363959231422273,A. Sušac
0.33200239544768845,0.9425377001362055,D. Bejarano
-0.8189408968800478,2.3691039801538545,J. Gómez
-2.326611447666154,0.8748940442711924,W. Francis
-1.920682042370891,2.461147421112982,C. Ramírez
-2.996364983240803,0.5958860695580729,D. Lovitz
-2.2474510059907047,-0.5939262085918601,Bai Jiajun
-1.6029724695259153,1.7489621025927258,J. Hergault
1.8462905050359517,3.805612451273671,C. Psyché
-0.7821728291469043,1.7215494909205231,G. Gutiérrez
-2.753368683692045,-0.5669506456893623,E. Käck
2.5479064095690793,4.074004033701703,R. Noya
2.7132277428113043,3.524958035787392,M. Escudero
-2.2898911478955912,0.8720008480158706,D. Gómez
0.8777297810350145,3.1436199636116187,D. Cardoso
-1.0583929303856614,1.7272384159563823,M. Alphonse
-2.235962837149224,1.7043224765545133,S. Aytaç
-1.0047645347456355,0.792580340497575,M. Bagayoko
-1.2926133579231798,1.8649439683740534,Claytisco Branco
-0.8284498549379262,3.114942479813602,Chris Farminhão
1.1280715158808465,3.4123709838888105,Míchel Zabaco
-2.6331276528481946,-0.5704839040998249,Kaio Aldair
2.8116773619731337,4.354633169073832,F. Bejan
-0.2754899710845539,0.8149197936932802,H. Fujiharu
-1.7854310389919132,0.7539032655787017,Y. Yoshida
-0.07546118344695965,2.713645159596885,Y. Maruyama
-2.4570492353882267,2.0884556598861637,D. Nishi
-1.7548102694052605,1.023548660398047,A. Mbekile
0.09449008101105918,2.6262801755536946,Ricardo Alves
-1.5837431168118419,2.5651385550479446,Fred Soidares
2.0936351986461803,3.390333282384981,Vinícius
1.0044604592368591,3.3312247588122395,P. Herrmann
3.308652234469825,5.064726561935111,O. Dytyatev
-1.5654186793658857,1.9813426835532617,J. Sandoval
3.749303243338456,4.580956809983517,F. Pereyra
-0.20487343702137722,1.0605445314707096,Romera
2.575772286528332,4.172093324769996,J. Segovia
2.7387692877090255,4.176965371952071,A. Russell
2.9612885397424296,5.420854558028906,I. Larie
0.13195729833895298,3.058076329400027,T. Jaques
3.0632189057029664,4.669175242446774,R. Zamponi
-0.3900082243221061,2.467351709606293,J. Breitez
0.3458035818518651,2.669612510635511,O. Solet
0.2759684455466849,2.3976158457133288,S. van den Berg
0.4943279739499539,2.1445960300479308,N. Armini
-0.3450100662331065,2.222881178514055,Tiago Djaló
0.3140712093206287,2.09011240964039,Eric García
1.712099657379333,3.598860771302027,I. Diveev
-0.18480609515962534,1.6501341944674515,F. Medina
-2.635992575064016,-0.563634507891306,Sergio López
-0.44273920018918,1.7250601519839996,L. Geertruida
1.570240106648161,3.0971302797081357,M. Camara
-0.35954416213214024,2.4629106165168064,D. Hancko
-2.6614849262408056,0.55611647795224,D. Acosta
0.9148601798748741,1.97306269035993,F. Götze
2.5522878949542025,4.094679647757227,R. Bushiri
1.420831533130998,3.0879951891765196,Javi Fernández
-1.1272861798776568,-0.4182935102137589,O. Richards
0.028940415405743495,2.2394727034555655,I. Lapshov
-2.138874143785313,0.15140746302086075,L. Czyborra
-0.7369242218626327,1.8289089622741332,Salva
-0.09530609501143329,2.563309767177774,W. Harding
-1.4373718413700887,0.2152876762630318,O. Rodríguez
1.1210658195478267,1.8223147668308244,C. Cuesta
-3.684293514705621,-1.040699485338361,D. Mitchell
-1.4810851294821887,1.1823531081215455,M. Bakker
2.1669287577844494,3.2596192266937263,Y. Zahary
-1.7650307482657814,1.3714904687516305,U. Jenssen
2.1132959760896797,3.2852438061881046,L. Escorcia
-0.32277228877097736,1.960726876609536,R. Becker
-1.677918272744932,0.5608767377733969,M. Poaty
-1.2543538124746079,0.1908103693448278,Y. Hurtado
-1.2544306239978558,0.5956386027089794,N. Molina
-0.4912609106027651,0.8641620804196315,S. Ramírez
